DATE,DOMAIN,LOCATION,VALUE,TRANSACTION_COUNT
44565,RESTRAUNT,Kota,591131.0,1537.0
44699,MEDICAL,Kanpur,553579.0,1664.0
44818,EDUCATION,Goa,633896.0,928.0
44697,MEDICAL,Kannur,429273.0,772.0
44842,INTERNATIONAL,Indore,466943.0,1529.0
44852,EDUCATION,Kolkata,469128.0,1008.0
44804,EDUCATION,Goa,445574.0,1057.0
44736,INVESTMENTS,Madurai,538945.0,480.0
44684,MEDICAL,Madurai,332720.0,1516.0
44614,RETAIL,Betul,1190360.0,2498.0
44627,INVESTMENTS,Ahmedabad,579777.0,1237.0
44714,MEDICAL,Vellore,771753.0,427.0
44742,INTERNATIONAL,Tirumala,1016920.0,1443.0
44585,INVESTMENTS,Lunglei,534877.0,1658.0
44891,PUBLIC,Delhi,1048206.0,809.0
44796,PUBLIC,Mathura,1115849.0,563.0
44920,RESTRAUNT,Madurai,516896.0,2119.0
44722,PUBLIC,Akola,352283.0,822.0
44689,MEDICAL,Vellore,603039.0,874.0
44639,RESTRAUNT,Amritsar,468755.0,1497.0
44735,EDUCATION,Vellore,1155501.0,2294.0
44583,RETAIL,Lunglei,342969.0,441.0
44726,RETAIL,Ambala,950274.0,1630.0
44829,MEDICAL,Ranchi,915882.0,426.0
44673,EDUCATION,Kota,831262.0,2200.0
44850,PUBLIC,Ahmedabad,1022451.0,1938.0
44850,RESTRAUNT,Ludhiana,1004315.0,767.0
44572,PUBLIC,Kanpur,982047.0,1511.0
44597,INTERNATIONAL,Srinagar,625626.0,2109.0
44854,INVESTMENTS,Delhi,925612.0,2103.0
44914,INVESTMENTS,Kochin,538284.0,724.0
44770,MEDICAL,Konark,701400.0,1783.0
44595,RETAIL,Ambala,1161639.0,2186.0
44633,RETAIL,Bhopal,986335.0,689.0
44707,PUBLIC,Betul,551658.0,507.0
44894,MEDICAL,Kullu,960135.0,2438.0
44705,INVESTMENTS,Surat,967640.0,1676.0
44655,RETAIL,Trichy,1165208.0,2178.0
44615,MEDICAL,Tirumala,553628.0,933.0
44847,MEDICAL,Doda,578752.0,2038.0
44773,INVESTMENTS,Goa,1080147.0,1341.0
44772,RETAIL,Madurai,939946.0,1533.0
44693,PUBLIC,Surat,863900.0,979.0
44783,RETAIL,Surat,369526.0,1901.0
44720,EDUCATION,Bombay,1081497.0,1740.0
44798,INTERNATIONAL,Mon,535845.0,1405.0
44831,PUBLIC,Lunglei,809136.0,2165.0
44823,EDUCATION,Goa,1026445.0,1277.0
44645,INTERNATIONAL,Pune,727026.0,2546.0
44689,EDUCATION,Trichy,1085651.0,1077.0
44828,RETAIL,Bokaro,1035550.0,1290.0
44615,RETAIL,Akola,454616.0,1036.0
44601,INTERNATIONAL,Lunglei,1175510.0,1646.0
44805,INVESTMENTS,Trichy,299646.0,1847.0
44866,RESTRAUNT,Jaipur,833515.0,2152.0
44727,INTERNATIONAL,Srinagar,438295.0,1226.0
44648,RESTRAUNT,Bhuj,901392.0,527.0
44915,EDUCATION,Lunglei,1082327.0,1871.0
44725,PUBLIC,Bikaner,652883.0,2526.0
44673,INTERNATIONAL,Banglore,855095.0,1307.0
44914,INTERNATIONAL,Lunglei,1043527.0,1100.0
44580,INVESTMENTS,Konark,593350.0,1268.0
44606,RESTRAUNT,Durg,935408.0,1879.0
44562,RETAIL,Doda,913283.0,1296.0
44818,INVESTMENTS,Varanasi,448347.0,464.0
44924,PUBLIC,Patiala,603462.0,1389.0
44815,RETAIL,Kochin,429645.0,1365.0
44714,MEDICAL,Surat,529609.0,1277.0
44601,RESTRAUNT,Kanpur,626173.0,1498.0
44913,INTERNATIONAL,Pune,776673.0,1337.0
44897,EDUCATION,Madurai,460489.0,2108.0
44800,EDUCATION,Lucknow,510104.0,1975.0
44728,PUBLIC,Delhi,413395.0,2500.0
44803,PUBLIC,Bombay,811585.0,2431.0
44608,EDUCATION,Ahmedabad,580734.0,489.0
44923,MEDICAL,Konark,1114806.0,1510.0
44897,PUBLIC,Madurai,356653.0,2402.0
44882,MEDICAL,Kota,415379.0,1903.0
44908,INTERNATIONAL,Akola,377314.0,2136.0
44854,MEDICAL,Ranchi,953226.0,930.0
44654,PUBLIC,Kanpur,397625.0,605.0
44851,RESTRAUNT,Mon,567967.0,1844.0
44641,MEDICAL,Trichy,753217.0,1262.0
44714,RESTRAUNT,Srinagar,746291.0,1911.0
44804,RETAIL,Bikaner,1048346.0,878.0
44580,RESTRAUNT,Ludhiana,973955.0,1672.0
44895,PUBLIC,Ranchi,739515.0,851.0
44924,INVESTMENTS,Kullu,316709.0,1979.0
44626,MEDICAL,Betul,619301.0,2473.0
44911,RETAIL,Banglore,972322.0,2441.0
44898,RETAIL,Kolkata,635108.0,1727.0
44644,RETAIL,Kanpur,597827.0,1118.0
44890,PUBLIC,Kolkata,433069.0,2211.0
44854,EDUCATION,Tirumala,740307.0,638.0
44724,INTERNATIONAL,Kolkata,924460.0,2336.0
44692,RETAIL,Bhuj,540299.0,1517.0
44856,INTERNATIONAL,Ranchi,1144884.0,523.0
44792,PUBLIC,Varanasi,666033.0,2528.0
44592,INTERNATIONAL,Jaipur,627420.0,1444.0
44668,INTERNATIONAL,Doda,351051.0,1247.0
44576,INVESTMENTS,Madurai,723723.0,619.0
44656,INTERNATIONAL,Kanpur,637955.0,1328.0
44812,RETAIL,Bikaner,824305.0,1914.0
44595,EDUCATION,Lucknow,413736.0,1952.0
44714,INTERNATIONAL,Kannur,1020977.0,809.0
44880,PUBLIC,Lucknow,825747.0,2382.0
44897,RETAIL,Bhuj,509155.0,1058.0
44750,PUBLIC,Daman,459940.0,1292.0
44674,INVESTMENTS,Kota,762259.0,2201.0
44624,INVESTMENTS,Kolkata,847695.0,598.0
44721,RETAIL,Pune,489147.0,411.0
44836,RESTRAUNT,Bhopal,795462.0,704.0
44724,PUBLIC,Bokaro,1034322.0,1769.0
44615,PUBLIC,Buxar,718528.0,903.0
44596,INTERNATIONAL,Delhi,1172784.0,2514.0
44817,RESTRAUNT,Bhopal,523516.0,2400.0
44744,INTERNATIONAL,Ludhiana,447010.0,544.0
44888,RETAIL,Akola,519459.0,1607.0
44810,INTERNATIONAL,Vellore,398120.0,2360.0
44792,RESTRAUNT,Vellore,592808.0,1420.0
44852,MEDICAL,Goa,708791.0,2448.0
44614,RETAIL,Amritsar,324564.0,2425.0
44859,INTERNATIONAL,Surat,330421.0,1699.0
44871,RESTRAUNT,Patiala,1083773.0,857.0
44669,RESTRAUNT,Kannur,917793.0,1947.0
44686,INVESTMENTS,Daman,755151.0,558.0
44638,PUBLIC,Delhi,972049.0,1205.0
44813,PUBLIC,Hyderabad,858252.0,2108.0
44574,PUBLIC,Daman,530887.0,560.0
44850,RETAIL,Kochin,1079210.0,1185.0
44565,INTERNATIONAL,Kota,1144112.0,845.0
44761,PUBLIC,Kolkata,950226.0,403.0
44917,RETAIL,Kota,609225.0,1183.0
44578,PUBLIC,Kullu,447470.0,1749.0
44910,PUBLIC,Ambala,1087383.0,2411.0
44642,MEDICAL,Banglore,1106906.0,588.0
44670,EDUCATION,Surat,510128.0,573.0
44566,EDUCATION,Bombay,500021.0,1610.0
44803,INTERNATIONAL,Kullu,720783.0,1054.0
44699,MEDICAL,Vellore,534227.0,1844.0
44601,MEDICAL,Lunglei,988695.0,2392.0
44838,INTERNATIONAL,Hyderabad,441712.0,1729.0
44567,INVESTMENTS,Kochin,758454.0,1947.0
44835,RESTRAUNT,Akola,441768.0,1800.0
44842,INTERNATIONAL,Vellore,608787.0,1934.0
44577,EDUCATION,Banglore,781128.0,545.0
44565,RESTRAUNT,Lucknow,317367.0,2211.0
44901,INVESTMENTS,Pune,957099.0,2069.0
44733,PUBLIC,Bidar,497786.0,537.0
44702,MEDICAL,Goa,668360.0,647.0
44680,INVESTMENTS,Kannur,615159.0,1597.0
44823,MEDICAL,Kolkata,962501.0,1126.0
44648,RETAIL,Srinagar,733751.0,1894.0
44835,RESTRAUNT,Konark,475995.0,1675.0
44839,RESTRAUNT,Jaipur,773519.0,2336.0
44891,INVESTMENTS,Kochin,1104890.0,1618.0
44785,EDUCATION,Bhopal,720005.0,642.0
44919,PUBLIC,Madurai,459292.0,1562.0
44830,MEDICAL,Varanasi,1042369.0,1507.0
44635,INVESTMENTS,Ambala,488597.0,588.0
44886,EDUCATION,Bidar,400121.0,2047.0
44765,INTERNATIONAL,Amritsar,1169546.0,1442.0
44668,PUBLIC,Amritsar,842222.0,1330.0
44572,RETAIL,Mon,814165.0,1981.0
44592,INTERNATIONAL,Konark,858388.0,2101.0
44846,RESTRAUNT,Kolkata,879350.0,1277.0
44898,RESTRAUNT,Varanasi,400891.0,2534.0
44738,RETAIL,Ranchi,389832.0,685.0
44613,INVESTMENTS,Bhind,386203.0,1958.0
44856,RESTRAUNT,Mon,637929.0,1489.0
44723,MEDICAL,Bhuj,1080778.0,2235.0
44826,PUBLIC,Ranchi,540842.0,630.0
44724,INTERNATIONAL,Bikaner,706327.0,918.0
44901,RETAIL,Bhopal,809589.0,707.0
44924,RESTRAUNT,Kannur,1154511.0,2291.0
44797,PUBLIC,Delhi,774621.0,2365.0
44822,RETAIL,Delhi,1166088.0,1212.0
44804,EDUCATION,Madurai,724610.0,1311.0
44577,EDUCATION,Kanpur,414910.0,1145.0
44795,RETAIL,Betul,1148838.0,957.0
44810,RETAIL,Patiala,970538.0,1527.0
44856,INVESTMENTS,Varanasi,914787.0,1781.0
44611,RETAIL,Vellore,1154219.0,2167.0
44721,INVESTMENTS,Bikaner,508457.0,929.0
44680,PUBLIC,Jaipur,660131.0,1828.0
44859,RESTRAUNT,Daman,472799.0,2234.0
44641,INVESTMENTS,Doda,355979.0,2239.0
44843,RESTRAUNT,Buxar,653317.0,1777.0
44794,PUBLIC,Betul,388823.0,2022.0
44837,EDUCATION,Trichy,300836.0,2261.0
44742,RESTRAUNT,Indore,828237.0,2073.0
44837,MEDICAL,Trichy,1027917.0,2527.0
44806,INVESTMENTS,Vellore,554059.0,617.0
44602,INVESTMENTS,Srinagar,842994.0,462.0
44647,INTERNATIONAL,Ajmer,659850.0,1806.0
44661,PUBLIC,Mon,365853.0,656.0
44733,PUBLIC,Trichy,682515.0,1578.0
44653,PUBLIC,Tirumala,561011.0,2133.0
44739,PUBLIC,Buxar,1006326.0,464.0
44891,RETAIL,Mon,589260.0,1112.0
44607,RETAIL,Amritsar,967434.0,711.0
44729,EDUCATION,Bhuj,602327.0,410.0
44769,EDUCATION,Ranchi,466299.0,1331.0
44914,EDUCATION,Ajmer,413547.0,778.0
44814,RESTRAUNT,Amritsar,568511.0,441.0
44758,INVESTMENTS,Kannur,480977.0,1419.0
44754,EDUCATION,Durg,302750.0,1496.0
44746,PUBLIC,Ajmer,494143.0,2381.0
44814,INTERNATIONAL,Kannur,969557.0,1120.0
44728,MEDICAL,Bikaner,454491.0,1958.0
44803,RESTRAUNT,Surat,848465.0,980.0
44607,EDUCATION,Buxar,911180.0,2383.0
44693,RETAIL,Indore,380610.0,1963.0
44874,PUBLIC,Lunglei,816563.0,1792.0
44809,RESTRAUNT,Bombay,941382.0,1464.0
44724,PUBLIC,Ambala,1169521.0,1032.0
44694,RETAIL,Tirumala,359962.0,2425.0
44623,INTERNATIONAL,Vellore,614628.0,451.0
44888,PUBLIC,Tirumala,631156.0,2259.0
44837,RETAIL,Betul,906222.0,1194.0
44604,EDUCATION,Kannur,1016778.0,2166.0
44717,EDUCATION,Mathura,721024.0,1027.0
44735,RESTRAUNT,Betul,658711.0,1830.0
44876,INVESTMENTS,Mathura,567508.0,1653.0
44594,INVESTMENTS,Ahmedabad,359825.0,1988.0
44747,PUBLIC,Ara,310887.0,1577.0
44609,INVESTMENTS,Durg,1100545.0,995.0
44802,RETAIL,Kolkata,494850.0,2162.0
44579,INVESTMENTS,Bokaro,600168.0,860.0
44586,PUBLIC,Kannur,1072342.0,2072.0
44596,INTERNATIONAL,Doda,1137953.0,2260.0
44563,INVESTMENTS,Banglore,988743.0,2328.0
44649,PUBLIC,Doda,1113671.0,2254.0
44846,RETAIL,Mon,1145806.0,1937.0
44884,INVESTMENTS,Akola,788104.0,561.0
44571,RETAIL,Ahmedabad,647706.0,776.0
44718,RESTRAUNT,Varanasi,671985.0,1268.0
44832,RESTRAUNT,Madurai,985450.0,2535.0
44684,INTERNATIONAL,Srinagar,601800.0,786.0
44730,RETAIL,Bhuj,387098.0,1834.0
44888,MEDICAL,Daman,1195190.0,679.0
44600,RETAIL,Indore,838126.0,968.0
44636,MEDICAL,Bhind,380690.0,1805.0
44746,EDUCATION,Ara,808127.0,1293.0
44584,INVESTMENTS,Buxar,1078283.0,583.0
44721,MEDICAL,Buxar,473150.0,2330.0
44633,EDUCATION,Varanasi,1135378.0,1128.0
44764,PUBLIC,Madurai,1116675.0,1874.0
44784,RETAIL,Bokaro,464639.0,1730.0
44828,RESTRAUNT,Amritsar,503826.0,2350.0
44566,INTERNATIONAL,Betul,311316.0,1705.0
44768,INTERNATIONAL,Bidar,515929.0,1572.0
44707,EDUCATION,Daman,1120927.0,731.0
44724,MEDICAL,Ranchi,984250.0,2237.0
44776,MEDICAL,Mathura,601408.0,2427.0
44687,INTERNATIONAL,Bombay,810224.0,1731.0
44709,PUBLIC,Bhuj,613618.0,1599.0
44874,PUBLIC,Bhind,1114137.0,2137.0
44684,INTERNATIONAL,Pune,423572.0,799.0
44588,PUBLIC,Betul,1031975.0,831.0
44802,INTERNATIONAL,Kota,909926.0,1814.0
44708,EDUCATION,Bokaro,399573.0,1714.0
44637,INVESTMENTS,Trichy,412996.0,1141.0
44776,MEDICAL,Goa,340656.0,776.0
44913,MEDICAL,Trichy,325812.0,2282.0
44832,MEDICAL,Lucknow,808560.0,2244.0
44589,INVESTMENTS,Patiala,1039654.0,1946.0
44752,INTERNATIONAL,Akola,637509.0,1973.0
44824,PUBLIC,Trichy,602170.0,544.0
44894,INVESTMENTS,Durg,389751.0,1785.0
44682,PUBLIC,Kota,545639.0,1261.0
44679,INTERNATIONAL,Kullu,613566.0,857.0
44597,RESTRAUNT,Srinagar,310699.0,1451.0
44625,RESTRAUNT,Ludhiana,508883.0,911.0
44699,RESTRAUNT,Delhi,354149.0,621.0
44684,RESTRAUNT,Ahmedabad,697290.0,888.0
44594,INVESTMENTS,Banglore,323398.0,884.0
44661,RESTRAUNT,Kannur,1175638.0,1402.0
44602,EDUCATION,Bhind,1161574.0,1156.0
44850,RESTRAUNT,Pune,347439.0,973.0
44706,INVESTMENTS,Ahmedabad,1153924.0,2041.0
44918,PUBLIC,Akola,945219.0,471.0
44738,MEDICAL,Daman,432860.0,1346.0
44682,RESTRAUNT,Patiala,491209.0,1716.0
44877,PUBLIC,Ahmedabad,426000.0,1288.0
44920,RETAIL,Hyderabad,791317.0,1403.0
44924,RETAIL,Goa,501218.0,1766.0
44591,MEDICAL,Durg,882861.0,1592.0
44780,RETAIL,Bhopal,694319.0,2108.0
44569,EDUCATION,Ranchi,897976.0,797.0
44651,RETAIL,Ranchi,938036.0,1587.0
44803,EDUCATION,Kolkata,495708.0,1716.0
44727,PUBLIC,Konark,732361.0,2497.0
44596,RETAIL,Trichy,554566.0,940.0
44835,INVESTMENTS,Mathura,759726.0,1691.0
44698,RESTRAUNT,Lucknow,1090082.0,533.0
44703,INTERNATIONAL,Lucknow,1008160.0,588.0
44594,RETAIL,Durg,1021153.0,2437.0
44574,INVESTMENTS,Kochin,789801.0,834.0
44838,EDUCATION,Doda,465854.0,1058.0
44694,INVESTMENTS,Buxar,1084757.0,2318.0
44923,MEDICAL,Kochin,693815.0,1802.0
44628,MEDICAL,Mathura,785944.0,435.0
44816,RETAIL,Bidar,385824.0,2068.0
44805,PUBLIC,Kanpur,1157832.0,2060.0
44879,PUBLIC,Surat,870263.0,1745.0
44869,EDUCATION,Tirumala,1005053.0,1624.0
44921,RESTRAUNT,Ludhiana,595239.0,572.0
44881,MEDICAL,Mathura,445373.0,749.0
44775,MEDICAL,Bikaner,543228.0,1810.0
44726,MEDICAL,Indore,595984.0,586.0
44841,INTERNATIONAL,Ahmedabad,538599.0,1111.0
44630,RESTRAUNT,Kullu,1020108.0,2105.0
44693,INVESTMENTS,Ajmer,581585.0,1537.0
44703,RESTRAUNT,Ahmedabad,511012.0,1124.0
44868,INTERNATIONAL,Konark,755141.0,2502.0
44647,RESTRAUNT,Hyderabad,853029.0,1036.0
44760,RESTRAUNT,Bombay,507333.0,1059.0
44847,PUBLIC,Buxar,595088.0,1617.0
44709,PUBLIC,Banglore,526788.0,2086.0
44823,INTERNATIONAL,Ambala,398652.0,2247.0
44898,RESTRAUNT,Kanpur,400517.0,436.0
44809,MEDICAL,Konark,798391.0,1918.0
44777,RETAIL,Surat,562329.0,2040.0
44615,PUBLIC,Srinagar,743584.0,2458.0
44875,INTERNATIONAL,Durg,468199.0,2509.0
44699,RESTRAUNT,Akola,1147286.0,2006.0
44685,INVESTMENTS,Buxar,705168.0,1144.0
44788,RETAIL,Kota,309344.0,1700.0
44609,RETAIL,Tirumala,1097832.0,760.0
44811,MEDICAL,Ambala,1184406.0,1370.0
44630,RETAIL,Kota,987606.0,876.0
44774,INVESTMENTS,Bombay,1090484.0,2081.0
44634,RETAIL,Mathura,507701.0,1872.0
44925,PUBLIC,Madurai,465851.0,2498.0
44726,INTERNATIONAL,Doda,388162.0,1363.0
44757,INVESTMENTS,Tirumala,988564.0,1437.0
44693,RESTRAUNT,Daman,502052.0,897.0
44615,INTERNATIONAL,Kota,877286.0,740.0
44731,INTERNATIONAL,Banglore,965693.0,484.0
44886,RETAIL,Bhind,535571.0,441.0
44749,RETAIL,Hyderabad,445894.0,868.0
44864,PUBLIC,Jaipur,360478.0,2328.0
44917,MEDICAL,Vellore,1049561.0,609.0
44921,MEDICAL,Kannur,973356.0,1043.0
44568,EDUCATION,Ara,476397.0,519.0
44772,MEDICAL,Doda,514936.0,1477.0
44573,INTERNATIONAL,Banglore,594860.0,1244.0
44605,MEDICAL,Kochin,843280.0,1877.0
44895,MEDICAL,Ambala,387914.0,1051.0
44594,EDUCATION,Kota,623920.0,672.0
44598,PUBLIC,Ranchi,388311.0,2230.0
44785,RESTRAUNT,Lunglei,1170732.0,1078.0
44811,INVESTMENTS,Kolkata,1062996.0,2091.0
44636,RETAIL,Lucknow,1114038.0,1673.0
44896,RESTRAUNT,Durg,543028.0,1408.0
44884,RETAIL,Bombay,469234.0,1830.0
44845,EDUCATION,Betul,308870.0,729.0
44720,PUBLIC,Srinagar,497591.0,1494.0
44879,RETAIL,Ahmedabad,600917.0,1415.0
44733,MEDICAL,Goa,612585.0,1196.0
44908,MEDICAL,Srinagar,885319.0,2238.0
44643,INTERNATIONAL,Betul,919750.0,433.0
44577,MEDICAL,Konark,438290.0,2026.0
44832,RESTRAUNT,Mon,1107132.0,1912.0
44812,INTERNATIONAL,Ara,1024334.0,752.0
44668,RESTRAUNT,Ludhiana,807169.0,1508.0
44776,MEDICAL,Daman,602482.0,1809.0
44610,EDUCATION,Kota,1056652.0,830.0
44647,MEDICAL,Goa,373072.0,563.0
44684,PUBLIC,Ludhiana,1097487.0,2029.0
44581,INTERNATIONAL,Ara,765680.0,2343.0
44673,MEDICAL,Ranchi,598880.0,1289.0
44911,MEDICAL,Bidar,753445.0,793.0
44598,INTERNATIONAL,Srinagar,427251.0,1168.0
44750,RETAIL,Bombay,888839.0,1445.0
44728,RETAIL,Mon,455914.0,1483.0
44874,RESTRAUNT,Ara,1200923.0,2246.0
44804,RESTRAUNT,Bidar,434550.0,2202.0
44914,INVESTMENTS,Tirumala,1190677.0,642.0
44833,PUBLIC,Betul,1121775.0,1722.0
44577,MEDICAL,Goa,887645.0,2452.0
44693,MEDICAL,Ranchi,923459.0,1622.0
44769,INVESTMENTS,Bhopal,1166508.0,1882.0
44759,EDUCATION,Bombay,831645.0,1535.0
44876,INVESTMENTS,Hyderabad,761189.0,1626.0
44807,RETAIL,Ranchi,445090.0,460.0
44806,INTERNATIONAL,Buxar,672739.0,1229.0
44802,INVESTMENTS,Durg,1184531.0,1270.0
44617,MEDICAL,Bikaner,362238.0,806.0
44873,MEDICAL,Ajmer,479961.0,1783.0
44645,PUBLIC,Jaipur,887190.0,961.0
44732,RESTRAUNT,Daman,908551.0,1836.0
44568,INVESTMENTS,Srinagar,1202039.0,1304.0
44577,EDUCATION,Trichy,982970.0,1395.0
44604,RESTRAUNT,Mon,875736.0,1166.0
44738,RESTRAUNT,Mathura,435279.0,2395.0
44575,INVESTMENTS,Bhind,634736.0,1372.0
44564,INVESTMENTS,Kolkata,700402.0,489.0
44811,EDUCATION,Jaipur,550546.0,1306.0
44891,RETAIL,Kannur,714657.0,992.0
44741,MEDICAL,Kochin,833440.0,715.0
44714,INVESTMENTS,Mathura,450817.0,1295.0
44778,PUBLIC,Ranchi,1054163.0,479.0
44728,MEDICAL,Delhi,842072.0,2247.0
44606,INVESTMENTS,Bhopal,936093.0,472.0
44891,EDUCATION,Lunglei,1045331.0,2440.0
44905,MEDICAL,Banglore,480408.0,2270.0
44691,INTERNATIONAL,Delhi,548123.0,1777.0
44594,RESTRAUNT,Lunglei,851656.0,1417.0
44629,INTERNATIONAL,Kullu,614730.0,984.0
44764,INVESTMENTS,Ajmer,1047293.0,849.0
44887,RESTRAUNT,Betul,940245.0,819.0
44765,EDUCATION,Trichy,393403.0,1070.0
44619,INTERNATIONAL,Bhuj,953374.0,465.0
44920,EDUCATION,Surat,673670.0,1992.0
44838,INVESTMENTS,Buxar,886236.0,452.0
44747,RETAIL,Delhi,1104791.0,917.0
44808,INTERNATIONAL,Jaipur,504062.0,1442.0
44669,RESTRAUNT,Hyderabad,334857.0,1402.0
44681,RETAIL,Delhi,1017634.0,1141.0
44762,INTERNATIONAL,Ahmedabad,674353.0,2441.0
44759,PUBLIC,Doda,1054642.0,2349.0
44658,EDUCATION,Bidar,587482.0,912.0
44671,MEDICAL,Konark,689948.0,1898.0
44640,RESTRAUNT,Vellore,698258.0,797.0
44595,RESTRAUNT,Bhind,311714.0,2145.0
44876,EDUCATION,Kota,969277.0,1123.0
44607,RETAIL,Doda,369419.0,2047.0
44917,PUBLIC,Delhi,942289.0,1011.0
44675,EDUCATION,Daman,654602.0,2258.0
44573,MEDICAL,Hyderabad,1096590.0,1872.0
44730,PUBLIC,Surat,976757.0,1804.0
44606,RETAIL,Ahmedabad,480029.0,772.0
44729,RESTRAUNT,Bidar,966633.0,1870.0
44828,EDUCATION,Bhopal,406709.0,2098.0
44892,PUBLIC,Bikaner,620941.0,1274.0
44787,PUBLIC,Kannur,1022817.0,2163.0
44850,MEDICAL,Goa,640444.0,2231.0
44891,EDUCATION,Amritsar,606212.0,2118.0
44751,RETAIL,Goa,922671.0,1292.0
44690,INVESTMENTS,Bombay,303412.0,2015.0
44564,INVESTMENTS,Ahmedabad,1162344.0,2155.0
44598,RESTRAUNT,Buxar,951606.0,2536.0
44648,INVESTMENTS,Mon,608548.0,2088.0
44590,RETAIL,Surat,1112652.0,1872.0
44675,MEDICAL,Ara,537396.0,1541.0
44738,INTERNATIONAL,Lunglei,653310.0,1743.0
44914,MEDICAL,Bokaro,301234.0,1105.0
44635,RESTRAUNT,Delhi,375305.0,1877.0
44566,RESTRAUNT,Kolkata,314782.0,2528.0
44618,RETAIL,Mathura,867684.0,1083.0
44804,EDUCATION,Kannur,856207.0,1777.0
44637,MEDICAL,Bhopal,299010.0,1880.0
44767,EDUCATION,Bikaner,856367.0,672.0
44626,RETAIL,Jaipur,1133409.0,1065.0
44831,EDUCATION,Bidar,865907.0,1790.0
44889,INVESTMENTS,Mathura,1136003.0,786.0
44588,RETAIL,Ajmer,551689.0,1855.0
44812,RETAIL,Bikaner,1146099.0,1469.0
44895,INVESTMENTS,Hyderabad,1009111.0,1217.0
44911,RESTRAUNT,Lunglei,1147507.0,593.0
44751,RESTRAUNT,Bokaro,550641.0,1728.0
44657,EDUCATION,Ludhiana,705590.0,2132.0
44718,PUBLIC,Bombay,872532.0,2363.0
44895,MEDICAL,Bombay,674232.0,1196.0
44595,EDUCATION,Jaipur,428299.0,803.0
44790,PUBLIC,Ludhiana,490236.0,900.0
44671,PUBLIC,Ranchi,1195596.0,1130.0
44920,RESTRAUNT,Banglore,583780.0,1878.0
44833,INTERNATIONAL,Ajmer,843789.0,526.0
44881,RETAIL,Kochin,942760.0,1616.0
44753,MEDICAL,Bidar,657038.0,1314.0
44717,PUBLIC,Trichy,884031.0,1571.0
44798,PUBLIC,Bikaner,1104808.0,2239.0
44649,MEDICAL,Pune,835128.0,1015.0
44747,INVESTMENTS,Bokaro,911030.0,2240.0
44707,EDUCATION,Durg,471911.0,577.0
44581,RETAIL,Patiala,725456.0,1559.0
44790,INTERNATIONAL,Patiala,548659.0,2191.0
44905,PUBLIC,Hyderabad,421827.0,1293.0
44628,RETAIL,Srinagar,876010.0,2208.0
44767,MEDICAL,Bhind,748116.0,1664.0
44831,EDUCATION,Lucknow,621716.0,2181.0
44842,EDUCATION,Daman,631558.0,1980.0
44912,INVESTMENTS,Lucknow,303004.0,1838.0
44761,PUBLIC,Ajmer,1100297.0,1661.0
44627,RESTRAUNT,Amritsar,565985.0,568.0
44889,RESTRAUNT,Srinagar,576065.0,661.0
44802,PUBLIC,Bhopal,391936.0,2054.0
44660,MEDICAL,Trichy,777244.0,685.0
44876,MEDICAL,Lucknow,995472.0,606.0
44698,RESTRAUNT,Ara,597903.0,1938.0
44756,RESTRAUNT,Madurai,1007894.0,2029.0
44747,RETAIL,Srinagar,1040391.0,1019.0
44618,INTERNATIONAL,Kochin,1163467.0,2396.0
44690,RESTRAUNT,Delhi,886020.0,2303.0
44925,PUBLIC,Goa,392055.0,1380.0
44630,MEDICAL,Ranchi,977433.0,419.0
44777,EDUCATION,Kanpur,866088.0,1248.0
44698,INVESTMENTS,Kochin,948641.0,2298.0
44807,INVESTMENTS,Ara,550295.0,1091.0
44600,MEDICAL,Ranchi,1024452.0,2539.0
44703,INTERNATIONAL,Bhind,621543.0,631.0
44893,INTERNATIONAL,Kota,332407.0,555.0
44884,PUBLIC,Trichy,365009.0,896.0
44782,RESTRAUNT,Betul,635286.0,529.0
44702,RESTRAUNT,Pune,902232.0,1646.0
44889,MEDICAL,Kochin,921237.0,514.0
44739,PUBLIC,Bhuj,366455.0,812.0
44685,PUBLIC,Ara,1161624.0,2097.0
44622,PUBLIC,Lunglei,466856.0,2499.0
44834,INVESTMENTS,Lunglei,1102306.0,810.0
44747,PUBLIC,Ranchi,683325.0,2129.0
44767,EDUCATION,Ara,546263.0,1266.0
44678,EDUCATION,Banglore,933743.0,858.0
44624,RETAIL,Kochin,468710.0,1305.0
44751,INTERNATIONAL,Mathura,302120.0,1050.0
44657,INTERNATIONAL,Vellore,678607.0,1233.0
44714,MEDICAL,Ludhiana,392132.0,1620.0
44799,RETAIL,Madurai,811171.0,1816.0
44651,INVESTMENTS,Akola,1005267.0,1341.0
44569,PUBLIC,Hyderabad,1188680.0,772.0
44827,INVESTMENTS,Mathura,339112.0,1198.0
44651,INTERNATIONAL,Bokaro,1189203.0,406.0
44700,RESTRAUNT,Bhind,367912.0,1077.0
44832,PUBLIC,Srinagar,1100264.0,1317.0
44674,RESTRAUNT,Kota,885718.0,1586.0
44880,MEDICAL,Srinagar,654812.0,700.0
44567,MEDICAL,Doda,568936.0,840.0
44774,RESTRAUNT,Kanpur,587879.0,1931.0
44664,EDUCATION,Bhopal,766698.0,1632.0
44744,PUBLIC,Jaipur,933585.0,1692.0
44677,INTERNATIONAL,Patiala,953089.0,964.0
44738,EDUCATION,Srinagar,958193.0,402.0
44860,PUBLIC,Delhi,498205.0,2300.0
44770,INVESTMENTS,Kanpur,370226.0,1151.0
44922,PUBLIC,Surat,916250.0,2032.0
