transaction_id,date,domain,location,value,transaction_count,year,month,day,day_of_week,avg_transaction_value
T00004672,1970-01-01 00:00:00.000044694,PUBLIC,Varanasi,0.0,2413.0,1970,1,1,3,0.0
T00004673,1970-01-01 00:00:00.000044702,RETAIL,Kolkata,821547.0,1237.0,1970,1,1,3,664.1447049312853
T00004674,1970-01-01 00:00:00.000044638,RETAIL,Tirumala,0.0,2056.0,1970,1,1,3,0.0
T00004675,1970-01-01 00:00:00.000044761,INVESTMENTS,Daman,1021708.0,1352.0,1970,1,1,3,755.7011834319527
T00004676,1970-01-01 00:00:00.000044731,MEDICAL,Varanasi,1025342.0,1494.0,1970,1,1,3,686.3065595716198
T00004677,1970-01-01 00:00:00.000044625,INVESTMENTS,Konark,1043476.0,910.0,1970,1,1,3,1146.676923076923
T00004678,1970-01-01 00:00:00.000044766,INVESTMENTS,Buxar,387365.0,1403.0,1970,1,1,3,276.0976478973628
T00004679,1970-01-01 00:00:00.000044616,EDUCATION,Konark,375710.0,936.0,1970,1,1,3,401.39957264957263
T00004680,1970-01-01 00:00:00.000044688,PUBLIC,Betul,1016107.0,408.0,1970,1,1,3,2490.4583333333335
T00004681,1970-01-01 00:00:00.000044695,PUBLIC,Buxar,576800.0,684000.0,1970,1,1,3,0.8432748538011696
T00004682,1970-01-01 00:00:00.000044896,RESTAURANT,Konark,0.0,1524.0,1970,1,1,3,0.0
T00004683,1970-01-01 00:00:00.000044844,EDUCATION,Doda,926114.0,1677.0,1970,1,1,3,552.2444841979726
T00004684,1970-01-01 00:00:00.000044704,PUBLIC,Daman,636962.0,2360.0,1970,1,1,3,269.89915254237286
T00004685,1970-01-01 00:00:00.000044734,MEDICAL,Bombay,1020859.0,1875.0,1970,1,1,3,544.4581333333333
T00004686,1970-01-01 00:00:00.000044752,PUBLIC,Kannur,560161.0,1928.0,1970,1,1,3,290.5399377593361
T00004687,1970-01-01 00:00:00.000044593,RESTAURANT,Hyderabad,6484650.0,2180.0,1970,1,1,3,2974.6100917431195
T00004688,1970-01-01 00:00:00.000044796,INVESTMENTS,Kota,1071453.0,2255.0,1970,1,1,3,475.1454545454545
T00004689,1970-01-01 00:00:00.000044906,PUBLIC,Surat,1147673.0,2493.0,1970,1,1,3,460.3582029683113
T00004690,1970-01-01 00:00:00.000044810,INVESTMENTS,Bombay,865415.0,547.0,1970,1,1,3,1582.1115173674589
T00004691,1970-01-01 00:00:00.000044917,RETAIL,Buxar,431713.0,433.0,1970,1,1,3,997.027713625866
T00004692,1970-01-01 00:00:00.000044781,INVESTMENTS,Bikaner,376414.0,0.0,1970,1,1,3,0.0
T00004693,1970-01-01 00:00:00.000044826,INTERNATIONAL,Ara,628833.0,607.0,1970,1,1,3,1035.9686985172982
T00004694,1970-01-01 00:00:00.000044829,UNKNOWN_DOMAIN,Bokaro,705371.0,2438.0,1970,1,1,3,289.32362592288763
T00004695,1970-01-01 00:00:00.000044677,EDUCATION,Kota,783377.0,797.0,1970,1,1,3,982.9071518193225
T00004696,1970-01-01 00:00:00.000044831,INVESTMENTS,Bidar,544398.0,1711.0,1970,1,1,3,318.1753360607832
T00004697,1970-01-01 00:00:00.000044873,EDUCATION,Delhi,849994.0,1920.0,1970,1,1,3,442.70520833333336
T00004698,1970-01-01 00:00:00.000044679,INVESTMENTS,Bikaner,550699.0,1815.0,1970,1,1,3,303.41542699724516
T00004699,1970-01-01 00:00:00.000044638,RESTAURANT,Ajmer,1167500.0,1543.0,1970,1,1,3,756.6429034348671
T00004700,1970-01-01 00:00:00.000044740,MEDICAL,Buxar,1165045.0,733.0,1970,1,1,3,1589.4201909959072
T00004701,1970-01-01 00:00:00.000044639,RESTAURANT,Bidar,1046327.0,2190.0,1970,1,1,3,477.77488584474884
T00004702,1970-01-01 00:00:00.000044899,RETAIL,Ara,329993.0,2205.0,1970,1,1,3,149.65668934240364
T00004703,1970-01-01 00:00:00.000044707,INVESTMENTS,Patiala,566322.0,2055.0,1970,1,1,3,275.58248175182484
T00004704,1970-01-01 00:00:00.000044705,EDUCATION,Bikaner,308510.0,2543.0,1970,1,1,3,121.31734172237515
T00004705,1970-01-01 00:00:00.000044593,EDUCATION,Ranchi,1035983.0,1755.0,1970,1,1,3,590.3037037037037
T00004706,1970-01-01 00:00:00.000044615,RETAIL,Daman,666591.0,1183.0,1970,1,1,3,563.4750633981404
T00004707,1970-01-01 00:00:00.000044598,INTERNATIONAL,Trichy,745916.0,2145.0,1970,1,1,3,347.74638694638696
T00004708,1970-01-01 00:00:00.000044830,EDUCATION,Bhuj,702699.0,815.0,1970,1,1,3,862.2073619631902
T00004709,1970-01-01 00:00:00.000044741,EDUCATION,Kochin,8132760.0,1136.0,1970,1,1,3,7159.119718309859
T00004710,1970-01-01 00:00:00.000044879,INVESTMENTS,Bidar,448640.0,2049.0,1970,1,1,3,218.95558809175208
T00004711,1970-01-01 00:00:00.000044835,RETAIL,Kolkata,552537.0,1141.0,1970,1,1,3,484.25679228746714
T00004712,1970-01-01 00:00:00.000044674,INTERNATIONAL,Madurai,970359.0,485.0,1970,1,1,3,2000.740206185567
T00004713,1970-01-01 00:00:00.000044606,RETAIL,Delhi,624085.0,2435.0,1970,1,1,3,256.2977412731006
T00004714,1970-01-01 00:00:00.000044861,RETAIL,Banglore,983226.0,2135.0,1970,1,1,3,460.5274004683841
T00004715,1970-01-01 00:00:00.000044910,INTERNATIONAL,Bombay,521556.0,2449.0,1970,1,1,3,212.9669252756227
T00004716,1970-01-01 00:00:00.000044879,PUBLIC,Doda,1029977.0,1027.0,1970,1,1,3,1002.8987341772151
T00004717,1970-01-01 00:00:00.000044586,INTERNATIONAL,Pune,776673.0,1285.0,1970,1,1,3,
T00004718,1970-01-01 00:00:00.000044867,RESTAURANT,Trichy,406024.0,479000.0,1970,1,1,3,0.8476492693110648
T00004719,1970-01-01 00:00:00.000044594,INVESTMENTS,Durg,942030.0,1667.0,1970,1,1,3,565.1049790041992
T00004720,1970-01-01 00:00:00.000044855,INTERNATIONAL,Bombay,947741.0,2059.0,1970,1,1,3,460.2918892666343
T00004721,1970-01-01 00:00:00.000044659,INTERNATIONAL,Hyderabad,444298.0,983.0,1970,1,1,3,451.98168870803664
T00004722,1970-01-01 00:00:00.000044887,INVESTMENTS,Bidar,445500.0,1198.0,1970,1,1,3,371.8697829716194
T00004723,1970-01-01 00:00:00.000044893,MEDICAL,Durg,787686.0,2353.0,1970,1,1,3,334.75818104547386
T00004724,1970-01-01 00:00:00.000044772,MEDICAL,Jaipur,318919.0,819.0,1970,1,1,3,389.4004884004884
T00004725,1970-01-01 00:00:00.000044711,INVESTMENTS,Akola,669008.0,1275.0,1970,1,1,3,524.7121568627451
T00004726,1970-01-01 00:00:00.000044901,INVESTMENTS,Bhind,886172.0,1842.0,1970,1,1,3,481.09229098805645
T00004727,1970-01-01 00:00:00.000044674,EDUCATION,Amritsar,605481.0,2286.0,1970,1,1,3,264.86482939632543
T00004728,1970-01-01 00:00:00.000044839,MEDICAL,Bhuj,528170.0,421.0,1970,1,1,3,1254.560570071259
T00004729,1970-01-01 00:00:00.000044758,RETAIL,Ambala,1059587.0,1468.0,1970,1,1,3,721.7895095367847
T00004730,1970-01-01 00:00:00.000044632,INTERNATIONAL,Konark,1158008.0,2251.0,1970,1,1,3,514.4415815193247
T00004731,1970-01-01 00:00:00.000044726,EDUCATION,Amritsar,618573.0,434.0,1970,1,1,3,1425.2834101382489
T00004732,1970-01-01 00:00:00.000044634,INVESTMENTS,Bombay,842788.0,626.0,1970,1,1,3,1346.3067092651756
T00004733,1970-01-01 00:00:00.000044803,INTERNATIONAL,Ajmer,929700.0,1422.0,1970,1,1,3,653.7974683544304
T00004734,1970-01-01 00:00:00.000044720,RETAIL,Durg,510950.0,1842.0,1970,1,1,3,277.3887079261672
T00004735,1970-01-01 00:00:00.000044699,INTERNATIONAL,Vellore,722558.0,1435.0,1970,1,1,3,
T00004736,1970-01-01 00:00:00.000044867,INVESTMENTS,Bhind,461867.0,895.0,1970,1,1,3,516.0525139664804
T00004737,1970-01-01 00:00:00.000044823,RETAIL,Ambala,523557.0,526.0,1970,1,1,3,995.3555133079848
T00004738,1970-01-01 00:00:00.000044707,EDUCATION,Akola,719750.0,1304000.0,1970,1,1,3,0.5519555214723927
T00004739,1970-01-01 00:00:00.000044908,RETAIL,Amritsar,785318.0,755.0,1970,1,1,3,1040.1562913907285
T00004740,1970-01-01 00:00:00.000044715,RESTAURANT,Ludhiana,635257.0,1730.0,1970,1,1,3,367.20057803468205
T00004741,1970-01-01 00:00:00.000044668,INVESTMENTS,Doda,614321.0,414.0,1970,1,1,3,1483.8671497584542
T00004742,1970-01-01 00:00:00.000044700,PUBLIC,Ara,481978.0,0.0,1970,1,1,3,0.0
T00004743,1970-01-01 00:00:00.000044614,MEDICAL,Lunglei,786130.0,1385.0,1970,1,1,3,567.6028880866426
T00004744,1970-01-01 00:00:00.000044919,INVESTMENTS,Lucknow,807511.0,808.0,1970,1,1,3,999.394801980198
T00004745,1970-01-01 00:00:00.000044892,RETAIL,Betul,859920.0,2244.0,1970,1,1,3,383.2085561497326
T00004746,1970-01-01 00:00:00.000044874,INTERNATIONAL,Bhuj,1188446.0,732.0,1970,1,1,3,1623.5601092896175
T00004747,1970-01-01 00:00:00.000044744,PUBLIC,Pune,717458.0,998.0,1970,1,1,3,718.8957915831663
T00004748,1970-01-01 00:00:00.000044729,PUBLIC,Daman,798831.0,742.0,1970,1,1,3,1076.5916442048517
T00004749,1970-01-01 00:00:00.000044678,RETAIL,Bombay,1154921.0,1141.0,1970,1,1,3,1012.2007011393514
T00004750,1970-01-01 00:00:00.000044694,MEDICAL,Srinagar,458354.0,1933.0,1970,1,1,3,237.1205380237972
T00004751,1970-01-01 00:00:00.000044588,RETAIL,Bhind,1124394.0,871.0,1970,1,1,3,1290.923076923077
T00004752,1970-01-01 00:00:00.000044860,EDUCATION,Surat,459807.0,764.0,1970,1,1,3,601.8416230366493
T00004753,1970-01-01 00:00:00.000044579,PUBLIC,Ahmedabad,402948.0,1448.0,1970,1,1,3,278.2790055248619
T00004754,1970-01-01 00:00:00.000044922,RETAIL,Lucknow,1000106.0,1573.0,1970,1,1,3,635.7952956134774
T00004755,1970-01-01 00:00:00.000044771,RETAIL,Konark,389144.0,2058.0,1970,1,1,3,189.08843537414967
T00004756,1970-01-01 00:00:00.000044917,INVESTMENTS,Ludhiana,563201.0,601.0,1970,1,1,3,937.1064891846922
T00004757,1970-01-01 00:00:00.000044573,RESTAURANT,Mathura,391679.0,1168.0,1970,1,1,3,335.34160958904107
T00004758,1970-01-01 00:00:00.000044867,INVESTMENTS,Bikaner,981786.0,2409.0,1970,1,1,3,407.5491905354919
T00004759,1970-01-01 00:00:00.000044889,INVESTMENTS,Varanasi,1027169.0,1536.0,1970,1,1,3,668.7298177083334
T00004760,1970-01-01 00:00:00.000044705,INTERNATIONAL,Vellore,1193404.0,1302.0,1970,1,1,3,916.5929339477726
T00004761,1970-01-01 00:00:00.000044912,MEDICAL,Amritsar,314765.0,1052.0,1970,1,1,3,299.2062737642586
T00004762,1970-01-01 00:00:00.000044575,RETAIL,Ahmedabad,614395.0,2377.0,1970,1,1,3,258.47496844762304
T00004763,1970-01-01 00:00:00.000044610,MEDICAL,Banglore,719336.0,1568.0,1970,1,1,3,458.76020408163265
T00004764,1970-01-01 00:00:00.000044806,MEDICAL,Bidar,944740.0,800.0,1970,1,1,3,1180.925
T00004765,1970-01-01 00:00:00.000044873,RESTAURANT,Ludhiana,,1711.0,1970,1,1,3,
T00004766,1970-01-01 00:00:00.000044712,PUBLIC,Durg,780793.0,651.0,1970,1,1,3,1199.3748079877112
T00004767,1970-01-01 00:00:00.000044725,EDUCATION,Kota,753272.0,2153.0,1970,1,1,3,349.8708778448676
T00004768,1970-01-01 00:00:00.000044926,EDUCATION,Kanpur,987905.0,636.0,1970,1,1,3,1553.309748427673
T00004769,1970-01-01 00:00:00.000044758,PUBLIC,Akola,1031286.0,645.0,1970,1,1,3,1598.893023255814
T00004770,1970-01-01 00:00:00.000044698,RETAIL,Kannur,716069.0,1810.0,1970,1,1,3,395.6182320441989
T00004771,1970-01-01 00:00:00.000044737,MEDICAL,Akola,492882.0,2031.0,1970,1,1,3,242.6794682422452
T00004772,1970-01-01 00:00:00.000044736,RESTAURANT,Hyderabad,855549.0,1894.0,1970,1,1,3,451.7154171066526
T00004773,1970-01-01 00:00:00.000044811,INVESTMENTS,Ambala,586047.0,2133.0,1970,1,1,3,274.75246132208156
T00004774,1970-01-01 00:00:00.000044695,PUBLIC,Mathura,655195.0,744.0,1970,1,1,3,880.638440860215
T00004775,1970-01-01 00:00:00.000044856,EDUCATION,Akola,1176043.0,2417.0,1970,1,1,3,486.5713694662805
T00004776,1970-01-01 00:00:00.000044913,INTERNATIONAL,Bombay,1112448.0,443.0,1970,1,1,3,2511.1693002257334
T00004777,1970-01-01 00:00:00.000044629,PUBLIC,Vellore,668228.0,1283.0,1970,1,1,3,520.8324240062354
T00004778,1970-01-01 00:00:00.000044784,PUBLIC,Vellore,795998.0,980.0,1970,1,1,3,812.2428571428571
T00004779,1970-01-01 00:00:00.000044685,EDUCATION,Bombay,796959.0,690.0,1970,1,1,3,1155.013043478261
T00004780,1970-01-01 00:00:00.000044708,RESTAURANT,Akola,1051609.0,1800.0,1970,1,1,3,584.2272222222222
T00004781,1970-01-01 00:00:00.000044883,RETAIL,Ranchi,1018762.0,667.0,1970,1,1,3,1527.3793103448277
T00004782,1970-01-01 00:00:00.000044631,PUBLIC,Indore,1041938.0,1507.0,1970,1,1,3,691.398805573988
T00004783,1970-01-01 00:00:00.000044681,RETAIL,Vellore,817845.0,2157.0,1970,1,1,3,
T00004784,1970-01-01 00:00:00.000044682,MEDICAL,Ludhiana,711342.0,525.0,1970,1,1,3,1354.9371428571428
T00004785,1970-01-01 00:00:00.000044701,PUBLIC,Kanpur,0.0,1404.0,1970,1,1,3,0.0
T00004786,1970-01-01 00:00:00.000044869,RETAIL,Patiala,470794.0,1575000.0,1970,1,1,3,0.2989168253968254
T00004787,1970-01-01 00:00:00.000044638,UNKNOWN_DOMAIN,Amritsar,667958.0,1538.0,1970,1,1,3,434.3029908972692
T00004788,1970-01-01 00:00:00.000044666,EDUCATION,Pune,937774.0,2205.0,1970,1,1,3,425.29433106575965
T00004789,1970-01-01 00:00:00.000044601,EDUCATION,Delhi,889949.0,617.0,1970,1,1,3,1442.3808752025932
T00004790,1970-01-01 00:00:00.000044849,RESTAURANT,Ahmedabad,694728.0,649.0,1970,1,1,3,1070.4591679506934
T00004791,1970-01-01 00:00:00.000044688,PUBLIC,Betul,580484.0,2146.0,1970,1,1,3,270.4958061509786
T00004792,1970-01-01 00:00:00.000044848,EDUCATION,Ajmer,1141050.0,2512000.0,1970,1,1,3,0.4542396496815287
T00004793,1970-01-01 00:00:00.000044864,EDUCATION,Bhuj,1063197.0,2255.0,1970,1,1,3,471.48425720620844
T00004794,1970-01-01 00:00:00.000044906,EDUCATION,Patiala,938745.0,2207.0,1970,1,1,3,425.34888989578616
T00004795,1970-01-01 00:00:00.000044625,INTERNATIONAL,Bhuj,1042266.0,1781.0,1970,1,1,3,585.21392476137
T00004796,1970-01-01 00:00:00.000044882,EDUCATION,Ajmer,366912.0,2011.0,1970,1,1,3,182.45251118846346
T00004797,1970-01-01 00:00:00.000044814,INTERNATIONAL,Ahmedabad,963732.0,859.0,1970,1,1,3,1121.9231664726426
T00004798,1970-01-01 00:00:00.000044712,EDUCATION,Mathura,539391.0,0.0,1970,1,1,3,0.0
T00004799,1970-01-01 00:00:00.000044758,INTERNATIONAL,Indore,302263.0,2365.0,1970,1,1,3,127.80676532769556
T00004800,1970-01-01 00:00:00.000044684,INVESTMENTS,Bhopal,575026.0,2294000.0,1970,1,1,3,0.2506652136006975
T00004801,1970-01-01 00:00:00.000044784,INTERNATIONAL,Doda,452615.0,1163.0,1970,1,1,3,389.1788478073947
T00004802,1970-01-01 00:00:00.000044883,PUBLIC,Surat,780412.0,1631.0,1970,1,1,3,478.4868179031269
T00004803,1970-01-01 00:00:00.000044636,INVESTMENTS,Kolkata,1056759.0,2018.0,1970,1,1,3,523.6665014866204
T00004804,1970-01-01 00:00:00.000044770,INVESTMENTS,Srinagar,910498.0,1064.0,1970,1,1,3,855.7312030075188
T00004805,1970-01-01 00:00:00.000044729,PUBLIC,Buxar,972260.0,1394.0,1970,1,1,3,697.4605451936873
T00004806,1970-01-01 00:00:00.000044690,MEDICAL,Buxar,1005674.0,1992.0,1970,1,1,3,504.85642570281124
T00004807,1970-01-01 00:00:00.000044682,MEDICAL,Mathura,869370.0,1399.0,1970,1,1,3,621.4224446032881
T00004808,1970-01-01 00:00:00.000044816,RESTAURANT,Bidar,698917.0,2263.0,1970,1,1,3,308.8453380468405
T00004809,1970-01-01 00:00:00.000044703,MEDICAL,Lucknow,970288.0,773.0,1970,1,1,3,1255.2238033635188
T00004810,1970-01-01 00:00:00.000044782,EDUCATION,Ranchi,319717.0,1634.0,1970,1,1,3,195.6652386780906
T00004811,1970-01-01 00:00:00.000044679,RESTAURANT,Trichy,1043618.0,558.0,1970,1,1,3,1870.2831541218638
T00004812,1970-01-01 00:00:00.000044599,EDUCATION,Goa,1047356.0,1993.0,1970,1,1,3,525.5173105870547
T00004813,1970-01-01 00:00:00.000044562,RETAIL,Lunglei,898959.0,2114.0,1970,1,1,3,425.2407757805109
T00004814,1970-01-01 00:00:00.000044565,RESTAURANT,Ara,1162504.0,2545000.0,1970,1,1,3,0.4567795677799607
T00004815,1970-01-01 00:00:00.000044736,RETAIL,Bokaro,785641.0,2093.0,1970,1,1,3,375.3659818442427
T00004816,1970-01-01 00:00:00.000044888,RETAIL,Srinagar,306970.0,1019.0,1970,1,1,3,301.24631992149165
T00004817,1970-01-01 00:00:00.000044583,RETAIL,Ambala,342421.0,502.0,1970,1,1,3,682.1135458167331
T00004818,1970-01-01 00:00:00.000044792,INVESTMENTS,Pune,549847.0,1560.0,1970,1,1,3,352.4660256410256
T00004819,1970-01-01 00:00:00.000044764,MEDICAL,Durg,748547.0,1291.0,1970,1,1,3,579.8195197521301
T00004820,1970-01-01 00:00:00.000044640,EDUCATION,Kochin,550922.0,2471.0,1970,1,1,3,222.95507891541885
T00004821,1970-01-01 00:00:00.000044569,INTERNATIONAL,Kanpur,402235.0,1797.0,1970,1,1,3,223.83695047301057
T00004822,1970-01-01 00:00:00.000044717,PUBLIC,Ajmer,0.0,1951.0,1970,1,1,3,0.0
T00004823,1970-01-01 00:00:00.000044695,MEDICAL,Mon,425517.0,2261.0,1970,1,1,3,188.19858469703672
T00004824,1970-01-01 00:00:00.000044860,MEDICAL,Bhopal,887318.0,905.0,1970,1,1,3,980.4618784530387
T00004825,1970-01-01 00:00:00.000044698,MEDICAL,Konark,1166864.0,1220.0,1970,1,1,3,956.4459016393442
T00004826,1970-01-01 00:00:00.000044785,EDUCATION,Ranchi,948533.0,1309.0,1970,1,1,3,724.624140565317
T00004827,1970-01-01 00:00:00.000044919,PUBLIC,Jaipur,345515.0,577.0,1970,1,1,3,598.8128249566724
T00004828,1970-01-01 00:00:00.000044577,INVESTMENTS,Banglore,714025.0,918.0,1970,1,1,3,777.8050108932462
T00004829,1970-01-01 00:00:00.000044914,PUBLIC,Kota,1050756.0,2324.0,1970,1,1,3,452.13253012048193
T00004830,1970-01-01 00:00:00.000044820,RESTAURANT,Bokaro,814640.0,2021.0,1970,1,1,3,403.08758040573974
T00004831,1970-01-01 00:00:00.000044906,INVESTMENTS,Akola,6288450.0,1901.0,1970,1,1,3,3307.969489742241
T00004832,1970-01-01 00:00:00.000044729,RESTAURANT,Betul,1123819.0,906.0,1970,1,1,3,1240.4183222958056
T00004833,1970-01-01 00:00:00.000044591,INVESTMENTS,Bidar,731224.0,431.0,1970,1,1,3,1696.5754060324825
T00004834,1970-01-01 00:00:00.000044712,INVESTMENTS,Kanpur,436803.0,1708.0,1970,1,1,3,255.7394613583138
T00004835,1970-01-01 00:00:00.000044900,RETAIL,Indore,460309.0,1272.0,1970,1,1,3,361.87814465408803
T00004836,1970-01-01 00:00:00.000044722,INVESTMENTS,Kolkata,1099905.0,2320.0,1970,1,1,3,474.0969827586207
T00004837,1970-01-01 00:00:00.000044720,RETAIL,Amritsar,819320.0,1010.0,1970,1,1,3,811.2079207920792
T00004838,1970-01-01 00:00:00.000044755,INTERNATIONAL,Srinagar,492865.0,1522.0,1970,1,1,3,323.8272010512484
T00004839,1970-01-01 00:00:00.000044920,RESTAURANT,Lucknow,1012457.0,933.0,1970,1,1,3,1085.1629153269025
T00004840,1970-01-01 00:00:00.000044830,INTERNATIONAL,Ajmer,442385.0,1330.0,1970,1,1,3,332.6203007518797
T00004841,1970-01-01 00:00:00.000044654,INTERNATIONAL,Indore,691561.0,0.0,1970,1,1,3,0.0
T00004842,1970-01-01 00:00:00.000044851,MEDICAL,Madurai,302708.0,1516.0,1970,1,1,3,
T00004843,1970-01-01 00:00:00.000044891,RESTAURANT,Jaipur,497087.0,2194.0,1970,1,1,3,226.5665451230629
T00004844,1970-01-01 00:00:00.000044827,INTERNATIONAL,Trichy,826021.0,912.0,1970,1,1,3,905.7247807017544
T00004845,1970-01-01 00:00:00.000044845,INVESTMENTS,Mathura,489514.0,1127.0,1970,1,1,3,434.3513753327418
T00004846,1970-01-01 00:00:00.000044809,INVESTMENTS,Amritsar,1108976.0,1394.0,1970,1,1,3,795.5351506456241
T00004847,1970-01-01 00:00:00.000044901,MEDICAL,Vellore,364809.0,2069.0,1970,1,1,3,176.3214113098115
T00004848,1970-01-01 00:00:00.000044634,MEDICAL,Akola,642520.0,453.0,1970,1,1,3,1418.3664459161148
T00004849,1970-01-01 00:00:00.000044601,EDUCATION,Surat,758211.0,843.0,1970,1,1,3,899.4199288256227
T00004850,1970-01-01 00:00:00.000044865,RESTAURANT,Bidar,760389.0,2384.0,1970,1,1,3,318.95511744966444
T00004851,1970-01-01 00:00:00.000044804,PUBLIC,Trichy,364873.0,1253.0,1970,1,1,3,291.19952114924183
T00004852,1970-01-01 00:00:00.000044768,RESTAURANT,Kannur,1082772.0,2358.0,1970,1,1,3,459.19083969465646
T00004853,1970-01-01 00:00:00.000044803,INVESTMENTS,Surat,1118570.0,1764000.0,1970,1,1,3,0.634109977324263
T00004854,1970-01-01 00:00:00.000044698,MEDICAL,Kota,947667.0,1678.0,1970,1,1,3,564.7598331346842
T00004855,1970-01-01 00:00:00.000044910,INVESTMENTS,Srinagar,454516.0,2186.0,1970,1,1,3,207.9213174748399
T00004856,1970-01-01 00:00:00.000044881,EDUCATION,Bikaner,1161608.0,646.0,1970,1,1,3,1798.15479876161
T00004857,1970-01-01 00:00:00.000044599,MEDICAL,Ara,988931.0,835.0,1970,1,1,3,1184.348502994012
T00004858,1970-01-01 00:00:00.000044726,PUBLIC,Mon,1077639.0,677.0,1970,1,1,3,1591.7858197932053
T00004859,1970-01-01 00:00:00.000044829,UNKNOWN_DOMAIN,Hyderabad,305995.0,1927.0,1970,1,1,3,158.7934613388687
T00004860,1970-01-01 00:00:00.000044635,INVESTMENTS,Jaipur,688332.0,2225000.0,1970,1,1,3,0.3093626966292135
T00004861,1970-01-01 00:00:00.000044637,RETAIL,Kota,889052.0,1482.0,1970,1,1,3,599.9001349527665
T00004862,1970-01-01 00:00:00.000044708,RESTAURANT,Bidar,975132.0,1738.0,1970,1,1,3,561.0655926352129
T00004863,1970-01-01 00:00:00.000044713,RETAIL,Vellore,1200894.0,802.0,1970,1,1,3,1497.3740648379053
T00004864,1970-01-01 00:00:00.000044706,PUBLIC,Varanasi,921258.0,2088.0,1970,1,1,3,441.2155172413793
T00004865,1970-01-01 00:00:00.000044566,EDUCATION,Pune,722553.0,2259000.0,1970,1,1,3,0.3198552456839309
T00004866,1970-01-01 00:00:00.000044639,INVESTMENTS,Ranchi,350609.0,1232.0,1970,1,1,3,284.58522727272725
T00004867,1970-01-01 00:00:00.000044815,PUBLIC,Amritsar,681407.0,1002.0,1970,1,1,3,680.0469061876247
T00004868,1970-01-01 00:00:00.000044921,INVESTMENTS,Ara,,2173.0,1970,1,1,3,
T00004869,1970-01-01 00:00:00.000044591,UNKNOWN_DOMAIN,Vellore,1082967.0,1129.0,1970,1,1,3,959.2267493356953
T00004870,1970-01-01 00:00:00.000044564,RESTAURANT,Surat,462534.0,757.0,1970,1,1,3,611.0092470277411
T00004871,1970-01-01 00:00:00.000044908,INVESTMENTS,Goa,627186.0,649.0,1970,1,1,3,966.3882896764253
T00004872,1970-01-01 00:00:00.000044885,MEDICAL,Bhuj,955027.0,734.0,1970,1,1,3,1301.1267029972753
T00004873,1970-01-01 00:00:00.000044746,INVESTMENTS,Surat,1024127.0,1996.0,1970,1,1,3,513.0896793587175
T00004874,1970-01-01 00:00:00.000044756,PUBLIC,Doda,1125766.0,2517.0,1970,1,1,3,447.26499801350815
T00004875,1970-01-01 00:00:00.000044896,RESTAURANT,Trichy,505139.0,814.0,1970,1,1,3,620.563882063882
T00004876,1970-01-01 00:00:00.000044698,MEDICAL,Mon,975142.0,460.0,1970,1,1,3,2119.8739130434783
T00004877,1970-01-01 00:00:00.000044892,EDUCATION,Durg,828423.0,1640.0,1970,1,1,3,505.1359756097561
T00004878,1970-01-01 00:00:00.000044625,RETAIL,Ludhiana,1059418.0,613.0,1970,1,1,3,1728.2512234910278
T00004879,1970-01-01 00:00:00.000044645,RETAIL,Bidar,671793.0,664.0,1970,1,1,3,1011.7364457831326
T00004880,1970-01-01 00:00:00.000044886,PUBLIC,Bidar,0.0,486.0,1970,1,1,3,0.0
T00004881,1970-01-01 00:00:00.000044857,RETAIL,Kanpur,711789.0,2283.0,1970,1,1,3,311.7779237844941
T00004882,1970-01-01 00:00:00.000044769,UNKNOWN_DOMAIN,Lucknow,1167558.0,673.0,1970,1,1,3,1734.855869242199
T00004883,1970-01-01 00:00:00.000044695,RESTAURANT,Ajmer,632155.0,1109.0,1970,1,1,3,570.0225428313796
T00004884,1970-01-01 00:00:00.000044742,INVESTMENTS,Bhopal,967875.0,2346.0,1970,1,1,3,412.5639386189258
T00004885,1970-01-01 00:00:00.000044904,PUBLIC,Patiala,596153.0,1481.0,1970,1,1,3,402.5340985820392
T00004886,1970-01-01 00:00:00.000044888,EDUCATION,Kota,0.0,822.0,1970,1,1,3,0.0
T00004887,1970-01-01 00:00:00.000044864,RESTAURANT,Daman,465602.0,1235.0,1970,1,1,3,377.0056680161943
T00004888,1970-01-01 00:00:00.000044856,MEDICAL,Kolkata,434253.0,1810.0,1970,1,1,3,239.91878453038674
T00004889,1970-01-01 00:00:00.000044613,RESTAURANT,Srinagar,577341.0,468.0,1970,1,1,3,1233.6346153846155
T00004890,1970-01-01 00:00:00.000044599,INTERNATIONAL,Mon,558613.0,1763.0,1970,1,1,3,316.8536585365854
T00004891,1970-01-01 00:00:00.000044883,RETAIL,Delhi,894021.0,1790.0,1970,1,1,3,499.4530726256983
T00004892,1970-01-01 00:00:00.000044704,RESTAURANT,Ahmedabad,960039.0,716.0,1970,1,1,3,1340.8365921787708
T00004893,1970-01-01 00:00:00.000044789,RESTAURANT,Bhind,608451.0,2093.0,1970,1,1,3,290.707596751075
T00004894,1970-01-01 00:00:00.000044842,RETAIL,Goa,711253.0,2116.0,1970,1,1,3,336.13090737240077
T00004895,1970-01-01 00:00:00.000044617,RESTAURANT,Mon,537817.0,2188000.0,1970,1,1,3,0.2458030164533821
T00004896,1970-01-01 00:00:00.000044806,INTERNATIONAL,Doda,4761250.0,2137.0,1970,1,1,3,2228.006551240056
T00004897,1970-01-01 00:00:00.000044888,RETAIL,Jaipur,1020680.0,425.0,1970,1,1,3,2401.6
